"title";"timestamp";"Section count";"Subsection count";"Complete URL link count";"Complete URL link count per section";"Complete URL link count per length";"Relative URL link count";"Relative URL link count per section";"Relative URL link count per length";"Same page link count";"Same page link count per section";"Same page link count per length";"Mean section size";"Mean subsection size";"Largest section size";"Shortest section size";"Standard deviation of the section size";"Images count";"Images per length";"Images per section";"Images per subsection";"Phrase count";"Large phrase count";"Paragraph count";"Large paragraph count";"Largest phrase size";"Large phrase rate";"Short phrase rate";"Char Count";"Word Count";"Articles count";"Auxiliary verbs count";"Coordination conjunctions count";"Correlative conjunctions count";"Indefinite pronouns count";"Interrogative pronouns count";"Prepositions count";"Pronouns count";"Relative pronoums count";"Subordinating conjunctions count";"To be verbs count";"Sentences starting with articles";"Sentences starting with auxiliary verbs";"Sentences starting with coordination conjunctions";"Sentences starting with correlative conjunctions";"Sentences starting with indefinite pronouns";"Sentences starting with interrogative pronouns";"Sentences starting with prepositions";"Sentences starting with pronouns";"Sentences starting with relative pronoums";"Sentences starting with subordinating conjunctions";"Sentences starting with to be verbs";"ARI readability feature";"Coleman-Liau readability feature";"Flesch Reading Ease Readability Feature";"Flesch Kincaid Readability Feature";"Gunning Fog Index readability feature";"Lasbarhetsindex readability feature";"SMOG Grading readability feature"
"Chachani";"2013-02-25T18:29:08Z";5;0;5;1.0;0.0019470404984423676;11;2.2;0.004283489096573208;0;0.0;0.0;393.4;0;1684;13;722.4827333576907;1;0.0003894080996884735;0.2;0.2;21;19;36;0;66;0.3333333333333333;0.38095238095238093;2568;434;44;13;15;0;7;1;76;4;3;7;6;4;0;1;0;0;0;2;1;0;2;0;11.161029185867896;10.495668202764978;55.4495775729647;10.659400921658989;11.953302611367128;29.88325652841782;23.83266665599966
"Roderigo Lopez";"2009-01-23T19:13:41Z";2;0;5;2.5;0.0016297262059973925;27;13.5;0.008800521512385919;4;2.0;0.001303780964797914;171.5;0;221;122;70.0035713374682;0;0.0;0.0;0.0;39;27;23;2;78;0.4358974358974359;0.41025641025641024;3068;494;31;7;26;0;2;2;57;35;6;11;18;3;1;0;0;1;0;4;6;0;2;0;8.310782726045879;11.024615384615384;46.35647098515523;9.940283400809715;11.625371120107964;29.063427800269906;25.22611077089287
"Hussein of Jordan";"2015-12-23T19:36:25Z";10;10;7;0.7;0.00027056277056277056;218;21.8;0.008426097711811997;67;6.7;0.0025896722325293754;2523.5;806.1;10915;13;3341.8074367689774;9;0.0003478664192949907;0.9;0.9;214;154;328;16;782;0.3130841121495327;0.6214953271028038;25872;4277;299;62;122;3;26;15;613;170;35;45;80;10;0;1;1;2;0;14;39;1;4;0;11.160507605339582;10.870434884264672;40.887690510424164;12.52139032075501;12.548986865192871;31.372467162982176;68.39877674696982
"Hussein of Jordan";"2006-06-30T02:41:20Z";4;5;17;4.25;0.0019446350949439486;143;35.75;0.016357812857469685;10;2.5;0.0011439029970258523;2100.5;936.8;4764;190;2156.0979414983294;2;0.00022878059940517045;0.5;0.5;66;52;142;5;248;0.3787878787878788;0.5454545454545454;8742;1455;103;27;47;2;17;10;192;81;18;33;32;8;1;3;0;1;0;3;9;0;2;0;11.967943767572635;10.731649484536081;42.06339971883787;12.869033114651671;13.464229928147455;33.66057482036864;41.144462245521304
"Hussein of Jordan";"2016-06-18T05:53:21Z";10;11;7;0.7;0.00026225086168140267;221;22.1;0.008279634347369998;69;6.9;0.0025850442080023977;2603.7;781.9090909090909;11489;13;3509.5112686020034;9;0.0003371796793046606;0.9;0.9;218;158;333;17;763;0.3211009174311927;0.6100917431192661;26692;4409;310;63;127;3;26;16;631;171;36;49;82;12;0;1;1;2;0;14;39;1;4;0;11.302308206108854;10.915833522340666;40.45868360900661;12.640550094573026;12.653301316531449;31.63325329132862;69.40030120413611
"Chachani";"2019-05-30T21:26:57Z";12;3;5;0.4166666666666667;0.0003354579000335458;157;13.083333333333334;0.010533378061053337;42;3.5;0.0028178463602817846;1161.25;774.3333333333334;5428;15;1723.4003979975696;2;0.00013418316001341833;0.16666666666666666;0.16666666666666666;87;77;128;4;251;0.367816091954023;0.5172413793103449;14905;2314;222;36;105;5;22;5;280;38;23;45;52;4;0;0;0;2;0;2;1;0;0;0;15.701599062180229;12.777796024200516;19.814910688562378;17.103155306529974;15.496470260980141;38.74117565245035;51.104053883222775
"Hussein of Jordan";"2005-01-28T13:05:32Z";1;0;4;4.0;0.001026694045174538;73;73.0;0.01873716632443532;0;0.0;0.0;245.0;0;245;245;0;1;0.0002566735112936345;1.0;1.0;29;24;39;2;125;0.41379310344827586;0.3793103448275862;3896;660;45;8;15;0;5;3;87;32;3;10;18;5;0;0;0;0;0;2;8;0;0;0;11.867946708463947;10.204666666666665;44.785909090909115;12.666468129571577;12.92163009404389;32.30407523510972;28.69046515733026
"Hussein of Jordan";"2016-02-23T13:01:37Z";10;11;7;0.7;0.0002638522427440633;219;21.9;0.008254805880135696;68;6.8;0.0025631360723709007;2588.0;778.6363636363636;11453;13;3495.3009725757365;9;0.0003392385978137957;0.9;0.9;218;158;332;17;748;0.3211009174311927;0.6146788990825688;26530;4383;308;63;127;3;26;16;628;172;36;48;82;12;0;1;1;2;0;14;39;1;4;0;11.232800205966754;10.894850558977868;40.64105452781496;12.58548400094611;12.596160310792115;31.490400776980284;69.20422947214173
"Hussein of Jordan";"2004-02-12T21:10:11Z";0;0;0;0;0.0;136;136;0.016123295791345586;0;0;0.0;0;0;0;0;0;1;0.00011855364552459988;1;1;63;53;56;3;236;0.2857142857142857;0.5396825396825397;8435;1411;101;27;61;3;13;7;182;79;13;19;33;7;0;0;0;0;0;8;10;0;2;0;12.293614682820916;10.939624379872427;43.621853689266885;12.738950423542914;14.06149415589529;35.15373538973822;40.5632799419859
"U.S. Route 30 in Indiana";"2015-04-11T00:29:11Z";7;0;0;0.0;0.0;75;10.714285714285714;0.008517887563884156;35;5.0;0.003975014196479273;1090.5714285714287;0;5513;13;2022.8430370102749;3;0.00034071550255536625;0.42857142857142855;0.42857142857142855;71;56;105;4;177;0.3380281690140845;0.5070422535211268;8805;1453;149;14;56;1;6;3;221;37;10;35;15;17;0;0;0;0;0;20;1;0;7;0;11.111148667642468;10.54518238128011;37.41643971191223;13.124509174801045;12.287773717321134;30.719434293302832;41.118237105091836
"Roderigo Lopez";"2015-05-01T16:14:53Z";3;0;2;0.6666666666666666;0.0007331378299120235;27;9.0;0.009897360703812317;3;1.0;0.0010997067448680353;812.6666666666666;0;2311;13;1298.5770417396627;0;0.0;0.0;0.0;27;22;26;1;92;0.4444444444444444;0.4444444444444444;2728;442;29;8;22;0;2;2;54;31;6;10;19;3;0;0;0;1;0;3;5;0;1;0;10.006158035863919;11.35794117647059;43.413191721132904;11.270915032679738;13.154482989777108;32.88620747444277;24.02379604162864
"Hussein of Jordan";"2016-04-24T23:06:00Z";10;11;7;0.7;0.0002630985491994287;220;22.0;0.00826881154626776;68;6.8;0.0025558144779373074;2595.1;781.9090909090909;11489;13;3506.568073709044;9;0.00033826956325640835;0.9;0.9;218;158;332;16;753;0.3211009174311927;0.6100917431192661;26606;4396;310;63;127;3;26;16;630;172;36;49;82;12;0;1;1;2;0;14;39;1;4;0;11.267568807339444;10.905373066424023;40.66524701354862;12.596924142882187;12.624744763796947;31.561861909492364;69.3023378170031
"Hussein of Jordan";"2007-10-28T03:33:05Z";7;5;27;3.857142857142857;0.002329192546583851;153;21.857142857142858;0.013198757763975156;19;2.7142857142857144;0.0016390614216701173;1611.857142857143;1055.2;5345;63;2269.7066938682797;2;0.0001725327812284334;0.2857142857142857;0.2857142857142857;92;69;165;9;253;0.34782608695652173;0.5543478260869565;11592;1920;124;31;57;2;17;10;237;115;24;35;30;11;1;3;0;1;0;4;16;0;2;0;11.639954483695647;10.980026041666665;44.167703804347866;12.283401268115941;12.660326086956523;31.650815217391305;46.81780460041329
"Chachani";"2006-06-06T18:35:23Z";1;0;2;2.0;0.0016366612111292963;14;14.0;0.011456628477905073;0;0.0;0.0;78.0;0;78;78;0;1;0.0008183306055646482;1.0;1.0;9;7;36;0;57;0.3333333333333333;0.6666666666666666;1222;196;16;4;6;0;1;1;25;4;2;4;2;2;0;0;0;0;0;0;1;0;1;0;12.898735827664396;12.041989795918365;39.701984126984144;13.13190476190476;14.221315192743766;35.55328798185941;17.0
"Roderigo Lopez";"2013-06-16T09:46:24Z";2;0;2;1.0;0.0006954102920723226;27;13.5;0.009388038942976356;3;1.5;0.001043115438108484;62.5;0;112;13;70.0035713374682;0;0.0;0.0;0.0;28;23;25;2;78;0.4642857142857143;0.4642857142857143;2876;470;30;8;22;0;2;2;63;34;6;10;20;3;0;0;0;1;0;3;8;0;1;0;9.96166565349544;11.088382978723406;43.99750000000003;11.292598784194528;12.927051671732523;32.317629179331306;24.6794833886788
"Hussein of Jordan";"2013-04-29T19:05:03Z";18;1;6;0.3333333333333333;0.0002620545073375262;192;10.666666666666666;0.008385744234800839;48;2.6666666666666665;0.0020964360587002098;1148.0;484.0;4589;13;1260.8724803740884;3;0.0001310272536687631;0.16666666666666666;0.16666666666666666;186;138;273;16;793;0.3118279569892473;0.6075268817204301;22896;3774;264;51;104;2;21;15;546;155;32;45;73;12;0;0;1;2;0;14;37;0;4;0;11.401552387301912;11.003396926338102;40.48801733422229;12.65274355949878;12.69482537566029;31.737063439150724;64.43289021363069
"Hussein of Jordan";"2005-02-17T20:53:33Z";1;0;6;6.0;0.0015045135406218655;75;75.0;0.01880641925777332;0;0.0;0.0;271.0;0;271;271;0;1;0.00025075225677031093;1.0;1.0;29;24;41;2;152;0.4482758620689655;0.41379310344827586;3988;673;45;8;17;0;6;4;85;31;4;11;18;5;0;0;0;0;0;2;8;0;0;0;12.193775170364297;10.356508172362556;43.62086181277863;12.940333042988168;13.20549264743557;33.01373161858892;28.942243542145693
"Hussein of Jordan";"2013-05-30T21:13:37Z";18;1;6;0.3333333333333333;0.0002610170966198286;193;10.722222222222221;0.008396049941271154;49;2.7222222222222223;0.0021316396223952667;1153.0555555555557;484.0;4606;13;1270.215566337982;3;0.0001305085483099143;0.16666666666666666;0.16666666666666666;186;138;275;17;549;0.2903225806451613;0.6129032258064516;22987;3788;266;51;104;2;21;15;548;155;32;45;73;12;0;0;1;2;0;14;37;0;4;0;11.43744195024469;11.00661034846885;40.25795852210152;12.703531014749469;12.718570244461857;31.79642561115464;64.54673021371647
"Hussein of Jordan";"2006-02-27T17:34:30Z";3;0;12;4.0;0.0019662461084712438;135;45.0;0.02212026872030149;0;0.0;0.0;1894.3333333333333;0;2935;388;1335.8279579846103;1;0.00016385384237260363;0.3333333333333333;0.3333333333333333;50;39;77;4;180;0.38;0.54;6103;1008;70;15;34;1;10;4;124;45;8;17;21;6;1;0;0;0;0;1;11;0;1;0;11.205386904761902;10.830704365079363;42.51902857142858;12.337082539682541;12.468761904761905;31.171904761904763;34.74901573277509
"Roderigo Lopez";"2015-04-07T11:36:51Z";3;0;2;0.6666666666666666;0.0007331378299120235;27;9.0;0.009897360703812317;3;1.0;0.0010997067448680353;812.6666666666666;0;2311;13;1298.5770417396627;0;0.0;0.0;0.0;27;22;26;1;92;0.4444444444444444;0.4444444444444444;2728;442;29;8;22;0;2;2;54;31;6;10;19;3;0;0;0;1;0;3;5;0;1;0;10.006158035863919;11.35794117647059;43.413191721132904;11.270915032679738;13.154482989777108;32.88620747444277;24.02379604162864
"Hussein of Jordan";"2003-08-29T18:04:29Z";0;0;0;0;0.0;39;39;0.014290949065591791;0;0;0.0;0;0;0;0;0;0;0.0;0;0;25;20;20;2;86;0.4;0.32;2729;469;21;6;11;0;1;1;58;25;2;4;15;2;0;0;0;0;0;1;6;0;0;0;9.300618336886991;9.219722814498937;46.011936886993595;11.50209296375267;11.25666524520256;28.1416631130064;24.656407827707714
"Hussein of Jordan";"2011-09-25T19:04:08Z";18;1;48;2.6666666666666665;0.0022174997690104408;167;9.277777777777779;0.007715051279682158;42;2.3333333333333335;0.0019403122978841356;1163.0555555555557;4289.0;5710;63;1507.1446502350152;2;9.239582370876836e-05;0.1111111111111111;0.1111111111111111;174;128;274;16;639;0.3218390804597701;0.603448275862069;21646;3556;251;43;95;1;22;11;494;149;26;38;55;12;0;0;0;2;0;9;31;0;4;0;11.690103403022896;11.282196287964002;40.70623359580054;12.658691284279122;12.662901620056115;31.657254050140285;62.632206063502295
"Chachani";"2007-02-11T04:28:19Z";1;0;8;8.0;0.006902502157031924;5;5.0;0.004314063848144953;0;0.0;0.0;177.0;0;177;177;0;0;0.0;0.0;0.0;9;7;18;1;53;0.3333333333333333;0.4444444444444444;1159;177;17;4;6;0;1;1;25;4;2;4;2;2;0;0;0;0;0;0;1;0;1;0;13.533333333333331;14.002598870056495;41.093672316384186;12.413333333333338;13.290395480225989;33.22598870056497;16.30413469565007
"Hussein of Jordan";"2015-07-25T14:25:19Z";10;10;6;0.6;0.00023484285099221105;212;21.2;0.008297780735058123;67;6.7;0.00262241183607969;2491.2;790.2;10757;13;3287.802095963536;8;0.00031312380132294805;0.8;0.8;214;154;324;18;814;0.3130841121495327;0.6308411214953271;25549;4223;296;61;119;3;25;15;606;169;35;44;80;10;0;1;1;2;0;14;39;1;4;0;11.034300526046728;10.851461046649302;40.72360763044392;12.481589172333969;12.47787660364581;31.194691509114527;67.98461356351979
"Hussein of Jordan";"2017-01-28T06:51:40Z";10;11;7;0.7;0.0002617898949100565;223;22.3;0.008339878080706084;70;7.0;0.0026178989491005646;2607.2;781.9090909090909;11489;13;3508.985570408253;9;0.0003365870077415012;0.9;0.9;218;158;332;16;767;0.3211009174311927;0.6100917431192661;26739;4416;310;63;127;3;26;16;631;171;36;49;82;12;0;1;1;2;0;14;39;1;4;0;11.324119714798556;10.92532608695652;40.29328779417631;12.671596529716794;12.677027655896822;31.692569139742055;69.4529909033446
"Roderigo Lopez";"2006-10-03T00:59:46Z";1;0;2;2.0;0.0007846214201647705;25;25.0;0.009807767752059632;0;0.0;0.0;53.0;0;53;53;0;0;0.0;0.0;0.0;21;18;12;0;102;0.3333333333333333;0.42857142857142855;2549;427;26;7;24;0;2;1;61;41;6;14;19;1;0;0;0;1;0;5;5;0;2;0;11.43629195940671;11.022974238875879;45.725003903200644;11.932974238875879;14.409679937548791;36.024199843871976;23.663978319771825
"Roderigo Lopez";"2008-05-16T14:22:25Z";2;0;4;2.0;0.0013315579227696406;38;19.0;0.012649800266311585;4;2.0;0.0013315579227696406;163.5;0;221;106;81.31727983645297;0;0.0;0.0;0.0;35;24;23;1;109;0.42857142857142855;0.5142857142857142;3004;494;29;8;26;0;3;2;64;42;6;14;20;1;1;1;0;1;0;5;5;0;2;0;8.519733950260264;10.622469635627528;47.96972874493929;10.074895315211105;11.799560439560441;29.4989010989011;25.22611077089287
"Roderigo Lopez";"2020-01-08T18:48:22Z";6;4;0;0.0;0.0;91;15.166666666666666;0.0070129469790382246;11;1.8333333333333333;0.0008477188655980271;1835.0;78.5;4475;162;1711.9075909639516;4;0.00030826140567200987;0.6666666666666666;0.6666666666666666;94;74;118;2;250;0.4148936170212766;0.5425531914893617;12976;2107;159;30;86;5;19;9;295;111;34;37;52;10;0;0;1;1;0;3;6;0;0;0;12.646706419331707;11.369482676791645;33.43404909168024;14.164433095355907;13.636104575427403;34.090261438568504;48.902069670114
"U.S. Route 30 in Indiana";"2008-07-27T19:52:28Z";3;3;0;0.0;0.0;28;9.333333333333334;0.00815613166326828;10;3.3333333333333335;0.0029129041654529565;1044.3333333333333;954.6666666666666;2940;73;1641.8636768420615;1;0.00029129041654529564;0.3333333333333333;0.3333333333333333;73;34;48;2;84;0.3698630136986301;0.4657534246575342;3433;604;47;5;22;1;6;2;92;23;1;10;4;5;0;0;0;0;0;6;7;0;0;0;3.311539281502313;6.291605960264899;58.09056019232517;7.2123460038102145;6.6208473192415855;16.552118298103963;27.576411454889016
"Chachani";"2006-11-22T15:51:36Z";1;0;4;4.0;0.0036496350364963502;5;5.0;0.004562043795620438;0;0.0;0.0;114.0;0;114;114;0;0;0.0;0.0;0.0;9;7;14;0;53;0.2222222222222222;0.3333333333333333;1096;170;16;4;6;0;1;1;25;4;2;4;2;2;0;0;0;0;0;0;1;0;1;0;12.627267973856206;13.296117647058825;40.85689542483661;12.253137254901961;13.20261437908497;33.00653594771242;16.038404810405297
"U.S. Route 30 in Indiana";"2016-10-10T01:59:36Z";7;0;0;0.0;0.0;75;10.714285714285714;0.008519822787686017;35;5.0;0.003975917300920141;1090.2857142857142;0;5513;13;2022.793342079686;3;0.0003407929115074406;0.42857142857142855;0.42857142857142855;71;56;108;4;177;0.3380281690140845;0.5070422535211268;8803;1452;149;14;56;1;6;3;221;37;10;35;15;17;0;0;0;0;0;20;1;0;7;0;11.103244674659521;10.5431129476584;37.67794843440811;13.08453497846584;12.284964885733132;30.71241221433283;41.1051177665153
"Hussein of Jordan";"2005-08-31T10:53:20Z";3;0;10;3.3333333333333335;0.0019638648860958365;133;44.333333333333336;0.026119402985074626;0;0.0;0.0;1597.3333333333333;0;2240;337;1091.552258635991;1;0.00019638648860958367;0.3333333333333333;0.3333333333333333;45;33;65;4;164;0.4444444444444444;0.5555555555555556;5092;852;57;12;24;1;8;5;102;38;7;15;17;5;1;0;0;0;0;1;10;0;1;0;10.242265258215966;10.299706572769953;46.41907511737091;11.488366197183101;11.563943661971832;28.909859154929578;32.18903903865285
"U.S. Route 30 in Indiana";"2012-09-17T12:58:50Z";7;0;0;0.0;0.0;76;10.857142857142858;0.008226888936999351;35;5.0;0.0037886988525654905;1146.142857142857;0;5977;13;2191.0741223253517;3;0.0003247456159341849;0.42857142857142855;0.42857142857142855;90;76;102;5;178;0.26666666666666666;0.6;9238;1500;176;15;56;0;8;2;223;14;10;33;18;27;0;0;0;1;1;20;1;1;14;0;9.747413333333334;10.88296;44.29353333333336;11.221733333333336;10.480000000000002;26.200000000000003;41.72983346207417
"U.S. Route 30 in Indiana";"2011-11-22T17:05:45Z";5;3;0;0.0;0.0;31;6.2;0.008995937318630296;10;2.0;0.002901915264074289;614.2;801.3333333333334;2480;27;1050.8949519338266;1;0.0002901915264074289;0.2;0.2;61;27;92;4;97;0.29508196721311475;0.6557377049180327;3446;562;42;1;20;0;3;0;77;13;2;9;2;1;0;1;0;0;0;5;5;0;0;0;4.76707339128405;7.884822064056941;28.43422233241938;11.582118312817226;7.528662271746106;18.821655679365264;26.706539182259394
"Hussein of Jordan";"2006-07-31T23:47:09Z";4;5;17;4.25;0.0016903649199562494;147;36.75;0.014616684896092275;10;2.5;0.0009943323058566173;2433.25;942.0;4791;190;2416.39612853522;3;0.00029829969175698516;0.75;0.75;73;62;149;4;187;0.3561643835616438;0.5753424657534246;10057;1668;108;31;47;2;18;11;212;106;24;35;33;10;1;3;0;1;0;3;14;0;4;0;12.571995663742982;11.030755395683457;43.70805311914853;12.839338392299862;13.408311159291745;33.52077789822936;43.84115571332428
"Hussein of Jordan";"2018-08-12T01:25:39Z";12;21;2;0.16666666666666666;2.3635353762157436e-05;554;46.166666666666664;0.006546992992117609;271;22.583333333333332;0.0032025904347723327;6767.0;3172.0;56322;13;15806.112189449199;23;0.0002718065682648105;1.9166666666666667;1.9166666666666667;573;526;560;42;597;0.3403141361256545;0.5410122164048866;84619;13899;1145;197;482;24;99;78;1998;540;184;264;283;8;0;0;0;1;0;7;15;1;5;0;13.555787899916709;11.45503993093028;31.90185101643911;14.835661392642283;14.724561825797103;36.811404564492754;120.89402020458883
"Hussein of Jordan";"2004-06-20T10:53:49Z";1;0;3;3.0;0.00042961477874838895;130;130.0;0.018616640412430187;0;0.0;0.0;213.0;0;213;213;0;1;0.00014320492624946297;1.0;1.0;55;49;41;3;179;0.38181818181818183;0.41818181818181815;6983;1141;74;14;46;3;6;3;148;54;7;16;27;5;0;0;0;0;0;8;9;0;1;0;12.085803521631739;11.604539877300613;39.86004637080714;12.853400366504662;13.661897856744483;34.15474464186121;36.77869150810907
"Hussein of Jordan";"2009-05-27T01:50:23Z";12;0;36;3.0;0.003432167032128897;122;10.166666666666666;0.011631232719992373;19;1.5833333333333333;0.00181142148917914;799.4166666666666;0;4248;13;1171.0719610163962;1;9.533797311469158e-05;0.08333333333333333;0.08333333333333333;90;68;164;9;172;0.35555555555555557;0.5888888888888889;10489;1727;110;25;45;1;9;10;198;109;16;23;25;8;0;2;0;0;0;1;22;0;1;0;10.925353535353537;11.01258830341633;46.472580036029115;11.544390465161168;11.566696261982887;28.916740654957216;44.557189510360296
"Chachani";"2007-10-18T19:08:55Z";1;0;11;11.0;0.006444053895723492;6;6.0;0.0035149384885764497;0;0.0;0.0;244.0;0;244;244;0;1;0.0005858230814294083;1.0;1.0;13;11;29;2;60;0.23076923076923078;0.5384615384615384;1707;270;27;5;9;0;1;1;42;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;13.055393162393159;12.799740740740738;47.88756410256414;11.739629629629633;12.603988603988604;31.50997150997151;19.431676725154983
"Hussein of Jordan";"2004-09-26T15:44:38Z";1;0;4;4.0;0.0005557871335278589;134;134.0;0.01861886897318327;0;0.0;0.0;232.0;0;232;232;0;1;0.00013894678338196472;1.0;1.0;56;50;43;3;170;0.39285714285714285;0.4642857142857143;7197;1176;77;14;46;3;6;3;156;54;7;16;27;5;0;0;0;0;0;9;9;0;1;0;12.249515306122447;11.667236394557822;40.05979591836737;12.88877551020408;13.740136054421768;34.35034013605442;37.292856398964496
"U.S. Route 30 in Indiana";"2012-01-29T15:45:48Z";5;3;0;0.0;0.0;31;6.2;0.008995937318630296;10;2.0;0.002901915264074289;614.2;801.3333333333334;2480;27;1050.8949519338266;1;0.0002901915264074289;0.2;0.2;61;27;92;5;97;0.29508196721311475;0.6557377049180327;3446;562;42;1;20;0;3;0;77;13;2;9;2;1;0;1;0;0;0;5;5;0;0;0;4.76707339128405;7.884822064056941;28.43422233241938;11.582118312817226;7.528662271746106;18.821655679365264;26.706539182259394
"Roderigo Lopez";"2014-07-20T18:42:59Z";3;0;2;0.6666666666666666;0.0006903693476009665;30;10.0;0.010355540214014497;3;1.0;0.0010355540214014498;866.3333333333334;0;2471;13;1390.6176085945888;0;0.0;0.0;0.0;28;23;27;1;78;0.42857142857142855;0.4642857142857143;2897;473;30;8;23;0;2;2;63;33;6;10;20;3;0;0;0;1;0;3;6;0;1;0;10.03871186952582;11.128816067653275;44.63462737843551;11.230349592268201;12.930504379341588;32.32626094835397;24.748563170931547
"Hussein of Jordan";"2004-08-19T10:25:40Z";1;0;4;4.0;0.0005674563767910342;131;131.0;0.01858419633990637;0;0.0;0.0;229.0;0;229;229;0;1;0.00014186409419775854;1.0;1.0;55;49;40;3;146;0.4;0.4727272727272727;7049;1149;74;14;46;3;6;3;148;54;7;16;27;5;0;0;0;0;0;8;9;0;1;0;12.251616425350107;11.730478677110533;39.55030951815809;12.93273740011077;13.717547274309675;34.29386818577419;36.896902513356586
